14.0,0.256,473000.0,347089200.0,8064.0,16.0,11.0
15.0,0.256,463400.0,378088800.0,5376.0,16.0,14.0
16.0,0.256,466400.0,527030600.0,6272.0,16.0,14.0
17.0,0.256,489200.0,580554600.0,6336.0,16.0,14.0
18.0,0.256,510200.0,925609000.0,6336.0,16.0,14.0
19.0,0.256,493400.0,991660400.0,7808.0,16.0,20.0
20.0,0.256,511800.0,1369670600.0,7936.0,16.0,20.0
