15.0,0.256,463400.0,378088800.0,5376.0,16.0,14.0
15.0,1024.0,496800.0,564174600.0,6336.0,16.0,14.0
15.0,5120.0,658000.0,1453600400.0,7936.0,16.0,20.0
15.0,10240.0,524000.0,2821900600.0,7936.0,16.0,40.0
15.0,15360.0,534600.0,1583261800.0,7936.0,16.0,40.0
15.0,30720.0,591800.0,4475090200.0,8704.0,16.0,60.0
15.0,61440.0,583000.0,4954472000.0,8704.0,16.0,120.0
15.0,102400.0,503200.0,12985813600.0,13312.0,16.0,200.0
