17.0,0.256,489200.0,580554600.0,6336.0,16.0,14.0
17.0,1024.0,503600.0,1076573600.0,7808.0,16.0,20.0
17.0,5120.0,512000.0,4035705200.0,7936.0,16.0,20.0
17.0,10240.0,570400.0,5073722800.0,7936.0,16.0,40.0
17.0,15360.0,563400.0,5064851800.0,7936.0,16.0,40.0
17.0,30720.0,519600.0,13115873800.0,10240.0,16.0,60.0
17.0,61440.0,520400.0,15394261200.0,10240.0,16.0,120.0
17.0,102400.0,504400.0,50098475000.0,13312.0,16.0,200.0
